Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-10390,001337ST MARTIN DE PORRES DISPENSARY,NAKURU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-10461,000943KAPLONG MISSION HOSPITAL,BOMET,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-0.72064302304,35.297853151752,Bomet,Success,
CN-11324,000801HOLY CROSS DISPENSARY THIGIO,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.1877814,36.6001797,"Thigio, Limuru, Kiambu",Success,
CN-11511,017896KILIMANJARO MISSION HOSPITAL FOUNDATION,KAJIADO,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-1.8419404,36.7892723,Kajiado,Success,
CN-11758,000739NYINA WA MUMBI HEALTH SERVICES,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-11877,001831EASTERN DEANERY AIDS RELIEF PROGRAM - RUAI CLINIC,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-12252,000175CATHOLIC DISPENSARY DIMESSE SISTERS,LAIKIPIA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.321036458859,36.76507926291,Laikipia,Success,
CN-12365,001826EASTERN DEANERY AIDS RELIEF PROGRAM - NJIRU CLINIC,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-13810,001661ST. MARYS MISSION HOSPITAL MUMIAS,KAKAMEGA,FAITH BASED ORGANIZATION (FBO),LEVEL 4,0.3283221,34.4993675,"Mumias, Kakamega",Success,
CN-14096,000270P.C.E.A NJORO HEALTH CENTRE,NAKURU,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.0140971,36.1398143,Health Centre,Success,
CN-14361,001250MULUTU CATHOLIC DISPENSARY,KITUI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.493161090519,38.407478986946,Kitui,Success,
CN-14640,001540FUTURE LIFE COMMUNITY NURSING HOME,SIAYA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.06564696176,34.248353736491,Siaya,Success,
CN-14671,002105KANAMAI HEALTH SERVICES MTWAPA,KILIFI,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-3.946128,39.7450722,"Mtwapa, Kilifi",Success,
CN-14933,000907GESUSU ADVENTIST MISSION HOSPITAL,KISII,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.775814232663,34.777005852014,Kisii,Success,
CN-15025,001626BARICHO CATHOLIC HEALTH CENTRE,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-15446,000867NTHAIGAYA CATHOLIC DISPENSARY,EMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.5379964,37.4543311,Embu,Success,
CN-15895,009538NAIKARRA HEALTH CENTRE,NAROK,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-1.2209112,34.8155281,Health Centre,Success,
CN-16398,000268COTTOLENGO MISSION HOSPITAL,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 4,0.166838927273,37.764590845633,Meru,Success,
CN-17022,017487BLESSED MARIA HELENA DISPENSARY,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-17325,000105MMM MUKURU HEALTH CENTRE,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2657918,36.7991336,Health Centre,Success,
CN-17389,001567MULOT CATHOLIC DISPENSARY,NAROK,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.257270424837,35.575800972424,Narok,Success,
CN-17464,000411MARY HELPER OF THE SICK HEALTH CENTRE NGARARIGA MISSION,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-18105,003364KERWA CATHOLIC HEALTH CENTRE,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-18467,001268HELMI JONAS HEALTH CENTRE URADI,SIAYA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.06564696176,34.248353736491,Siaya,Success,
CN-18735,015415SISTERS OF ST. JOSEPH DISPENSARY MAUNGU,TAITA-TAVETA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-3.5618523,38.7479234,"Maungu, Taita Taveta",Success,
CN-18802,016021ST. FRANCIS RARUOWA MISSION HEALTH CENTRE,HOMA BAY,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-18832,000210MARY HELP OF THE SICK MISSION HOSPITAL,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.1672396,36.8255013,Kiambu,Success,
CN-19313,022555MARY HELP OF THE SICK MISSION HOSPITAL-ST.CYRIL AND METHODIUS BRANCH,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.1672396,36.8255013,Kiambu,Success,
CN-19765,001813LITTLE SISTERS OF ST. FRANCIS- ST. CLARE MEDICAL CENTRE,BUSIA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.38569164205,34.193072581938,Busia,Success,
CN-20003,001274ST. LUKES COTTAGE HOSPITAL KIAMURI,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.0770902,37.8407775,"Kiamuri, Meru",Success,
CN-20281,001054GAICHANJIRU CATHOLIC HOSPITAL,MURANGA,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-20320,001868ST. MARYS YALA MISSION DISPENSARY,SIAYA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-20721,000155OL JOROOROK CATHOLIC DISPENSARY,NYANDARUA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.323536777902,36.481864588175,Nyandarua,Success,
CN-21171,006751NACHUKUI DISPENSARY,TURKANA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,3.186636109974,35.449603095023,Turkana,Success,
CN-21378,002500ST MARYS MISSION HEALTH CENTRE MBITA,HOMA BAY,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.4372517,34.2060824,"Mbita, Homa Bay",Success,
CN-21677,014405KENYA COMMUNITY HEALTH CLINIC MCK CIOTHIRAI,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.02296,37.8096,"Ciothirai, Meru",Success,
CN-21722,006781ST BRIDGIT KALEMUNYANG DISPENSARY,TURKANA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,3.186636109974,35.449603095023,Turkana,Success,
CN-21849,001563AIC KIJABE HOSPITAL-NAIVASHA MEDICAL CENTRE,NAKURU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.71433,36.43333,"AKUHN Medical Centre, Naivasha",Success,
CN-21875,002298KIBWEZI CATHOLIC HEALTH CENTRE,MAKUENI,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-2.160192128139,37.789123486634,Makueni,Success,
CN-22015,002054ST. JOSEPHS MISSION HOSPITAL KILGORIS,NAROK,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.18354927498,34.875843750081,"Kilgoris, Narok",Success,
CN-22287,006565ST BAKHITAS MISSION HEALTH FACILITY,BUNGOMA,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.748950071987,34.640152743934,Bungoma,Success,
CN-22365,002754MOMBASA CATHOLIC CBHC SERVICES,MOMBASA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-4.0574645,39.663945,Mombasa,Success,
CN-22419,003839OUR LADY OF LOURDES HEALTH CENTRE,KISII,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-22474,001913MOTHER FRANCISCA MISSION MATERNITY AND HEALTH CENTRE,NANDI,FAITH BASED ORGANIZATION (FBO),LEVEL 4,0.182680842869,35.108710560862,Nandi,Success,
CN-22854,000365ST. MATIA MULUMBA HOSPITAL,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.1672396,36.8255013,Kiambu,Success,
CN-23514,001105DIVINE MERCY ALUOR HEALTH CENTRE,SIAYA,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.06564696176,34.248353736491,Siaya,Success,
CN-23779,019424HOLY ROSARY KUTUS HEALTH CENTRE,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-23815,000472MIKINDURI CATHOLIC CHURCH HEALTH CENTRE,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.166838927273,37.764590845633,Meru,Success,
CN-23995,001827EASTERN DEANERY AIDS RELIEF PROGRAM HURUMA CLINIC,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-24045,015319ST PETER CLAVER RC HEALTH CENTRE,KAJIADO,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-1.8419404,36.7892723,Kajiado,Success,
CN-24130,002231AMUNG\\'ENTI CATHOLIC DISPESARY,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-24460,000413KOBUJOI MISSION HOSPITAL,NANDI,FAITH BASED ORGANIZATION (FBO),LEVEL 4,0.182680842869,35.108710560862,Nandi,Success,
CN-24504,007140A.I.C BETHLEHEM HOUSE OF BREAD DISPENSARY,UASIN GISHU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-24936,014971GATUMBI SDA DISPENSARY,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-25137,014949ST PAULS EMUSONGA MEDICAL CENTRE,KAKAMEGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.28422,34.75229,Kakamega,Success,
CN-25156,018906MOTHER ANGELA HURUMA ANNEX MEDICAL CLINIC,LAIKIPIA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.321036458859,36.76507926291,Laikipia,Success,
CN-25262,008820ST ANDREWS DISPENSARY,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-25341,001341MARY IMMACULATE DISPENSARY KAGIO,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.6255042,37.2555643,"Kagio, Kirinyaga",Success,
CN-25696,015648NYAMAGWA CATHOLIC HEALTH CENTRE,KISII,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-25748,015417ST. JOSEPH SHELTER OF HOPE OUTREACH CLINIC,TAITA-TAVETA,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-3.436547605259,38.417882139111,Taita Taveta,Success,
CN-25952,003412EASTERN DEANERY AIDS RELIEF PROGRAM DANDORA COMPREHENSIVE HIV/AIDS CLINIC,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-26084,007245BROTHER ANDRE HOSPITAL LTD,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-26207,017453ST.JOSEPH DISPENSARY KABAA,MACHAKOS,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.2420429,37.4491871,"Kabaa, Machakos",Success,
CN-26400,016816ANGLICAN DEVELOPMENT SERVICES,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-26497,002104RANEN S.D.A HEALTH CENTRE,MIGORI,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-1.1654376,34.6090837,Health Centre,Success,
CN-26506,002027NAZARETH RUIRU HOSPITAL,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.1480309,36.9605921,"Ruiru, Kiambu",Success,
CN-26599,001395PCEA MATHAKWAINI HEALTH CENTRE,NYERI,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.4211516,36.9494066,Nyeri,Success,
CN-26635,003534GIONSERI SDA DISPENSARY,KISII,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.775814232663,34.777005852014,Kisii,Success,
CN-26760,000952RUIRI CATHOLIC MISSION HEALTH CENTRE,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.166838927273,37.764590845633,Meru,Success,
CN-26874,014529ST. THERESA MISSION HOSPITAL KIIRUA,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 5,0.2126376,37.524852,"Kiirua, Meru",Success,
CN-27488,000070RUMURUTI CATHOLIC DISPENSARY,LAIKIPIA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.321036458859,36.76507926291,Laikipia,Success,
CN-27839,015416ST JOSEPH SHELTER OF HOPE MISSION HOSPITAL,TAITA-TAVETA,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-3.436547605259,38.417882139111,Taita Taveta,Success,
CN-27842,000998MUMIAS JAMIA HEALTH CENTER,KAKAMEGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.1304458,34.6745821,Health Centre,Success,
CN-28327,002860BETTER LIVING HOSPITAL,NAIROBI,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-28348,014696CHRISTIAN MISSION INTERNATIONAL-SAMBOCHO HEALTH CENTRE,BUNGOMA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-28572,001009ST. JOSEPH CATHOLIC DISPENSARY GITHURAI,KIAMBU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-28579,000123BISHOP U. J. KIOKO CATHOLIC HOSPITAL,MACHAKOS,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.279605613208,37.413530961083,Machakos,Success,
CN-28599,003144MUSOA SDA DISPENSARY,MAKUENI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-28895,000982ST. URSULAS DISPENSARY KIBOMET,TRANS-NZOIA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-28933,014688KOLANYA SALVATION ARMY HEALTH CENTRE,BUSIA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.38569164205,34.193072581938,Busia,Success,
CN-29067,002149R.C.E.A PLATEAU MISSION HOSPITAL,UASIN GISHU,FAITH BASED ORGANIZATION (FBO),LEVEL 4,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-29187,001051OUR LADY OF LOURDES MWEA HOSPITAL,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 5,-0.649619343166,37.388944632388,"Mwea, Kirinyaga",Success,
CN-29674,001627ACC & S KARIUA DISPENSARY,MURANGA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-29905,014565ACK MT KENYA HOSPITAL MWEA,KIRINYAGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.649619343166,37.388944632388,"Mwea, Kirinyaga",Success,
CN-30032,001340FR. BALDO CATHOLIC DISPENSARY,NYANDARUA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.323536777902,36.481864588175,Nyandarua,Success,
CN-30105,005975HOLY FAMILY ORIANG HEALTH CENTRE,HOMA BAY,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-30166,002182KASIKEU CATHOLIC HEALTH CENTRE,MAKUENI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-2.160192128139,37.789123486634,Makueni,Success,
CN-30679,000523PCEA KASASULE HEALTH CLINIC,MAKUENI,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-2.160192128139,37.789123486634,Makueni,Success,
CN-30716,017501BARPELLO CATHOLIC DISPENSARY,BARINGO,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.671904478344,35.940931127722,Baringo,Success,
CN-31159,003001WIRE SDA DISPENSARY OYUGIS,HOMA BAY,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.5093638,34.7354068,"Oyugis, Homa Bay",Success,
CN-31368,014788ST. ANNES DISPENSARY ESHISIRU,KAKAMEGA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.2835999,34.6708002,"Eshisiru, Kakamega",Success,
CN-31450,000325MATUU MISSION HEALTH CENTRE,MACHAKOS,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-1.279605613208,37.413530961083,Machakos,Success,
CN-31557,001522MOI\\'S BRIDGE MISSION HEALTH CENTRE,UASIN GISHU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-31599,007813ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,TURKANA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,3.186636109974,35.449603095023,Turkana,Success,
CN-32090,000670AIC ELDAMA RAVINE HEALTH CENTRE,BARINGO,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.016685132869,35.711105194195,"Eldama Ravine, Baringo",Success,
CN-32656,006766ST MARYS KALOKOL DISPENSARY,TURKANA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,3.186636109974,35.449603095023,Turkana,Success,
CN-32792,002967ARCHER\\'S POST CATHOLIC HEALTH CENTRE,ISIOLO,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,1.009414834849,38.539540438792,Isiolo,Success,
CN-32816,000312TENWEK HOSPITAL,BOMET,FAITH BASED ORGANIZATION (FBO),LEVEL 5,-0.7435533,35.3654285,Hospital,Success,
CN-32890,001312MISSION OF MERCY HOSPITAL,BUNGOMA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-33016,000814ST. JOSEPHS MISSION HOSPITAL MIGORI,MIGORI,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.07055,34.4752,Saint Joseph Mission Hospital,Success,
CN-33206,006414MONIANKU HEALTH CENTRE,KISII,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-0.8742436,34.8387474,Health Centre,Success,
CN-33235,003302BERALDO FAMILY MEDICAL CLINIC AND RESOURCE CENTRE EMALINDI,KAKAMEGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.28422,34.75229,Kakamega,Success,
CN-33476,000862FATIMA HEALTH CENTRE,KAJIADO,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-2.080021,36.8223205,Health Centre,Success,
CN-33678,005011ACK NAMBOBOTO HEALTH CENTRE,BUSIA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,0.38569164205,34.193072581938,Busia,Success,
CN-33911,004320FATIMA MISSION HOSPITAL,KAJIADO,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-33930,000251ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,MURANGA,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-34054,018168ST.JOHN'S MISSION HOSPITAL SIRENDE,TRANS-NZOIA,FAITH BASED ORGANIZATION (FBO),LEVEL 4,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-34260,006614HOLY ROSARY HEALTH CENTRE NGONYEK,TRANS-NZOIA,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-35842,001280MOGOTIO CATHOLIC DISPENSARY,BARINGO,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.671904478344,35.940931127722,Baringo,Success,
CN-36005,020127HOLY INNOCENTS BPSS CENTRE TIMAU,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.0847934,37.2398001,"Timau, Meru",Success,
CN-36189,001779ST. MONICAH CATHOLIC DISPENSARY NGUUTANI,KITUI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.0321752,37.8801217,"Nguutani, Kitui",Success,
CN-36730,003959ST. PATRICK'S DISPENSARY,MOMBASA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-4.0574645,39.663945,Mombasa,Success,
CN-37239,001543ST. MARY\\'S MISSION HOSPITAL RIFTVALLEY BRANCH,NAKURU,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-0.2806559,36.0794189,Nakuru,Success,
CN-37381,017406PEFA MERCY MISSION MEDICAL CENTRE,NYANDARUA,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-0.323536777902,36.481864588175,Nyandarua,Success,
CN-37439,015384ST CATHERINE\\'S ICHUNI MISSION HOSPITAL,KISII,FAITH BASED ORGANIZATION (FBO),LEVEL 4,-0.775814232663,34.777005852014,Kisii,Success,
CN-37479,007325ST MARK ORTHODOX HEALTH CENTRE,VIHIGA,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,0.080244585317,34.730720378013,Vihiga,Success,
CN-38215,014730PCEA CHOGORIA MEDICAL CENTRE,THARAKA-NITHI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.2292557,37.6259082,"Chogoria, Tharaka-Nithi",Success,
CN-38892,002767RAPHA TOTAL CARE CLINICS,UASIN GISHU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-39282,000665ST.MARYS MEDICAL CENTRE KAPSOYA,UASIN GISHU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-39382,001903SISTERS OF ST. JOSEPH DISPENSARY MIVUMONI,KWALE,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-4.21048,39.55678,"Mivumoni, Kwale",Success,
CN-39636,000895ZAM ZAM MEDICAL SERVICES,KAJIADO,FAITH BASED ORGANIZATION (FBO),LEVEL 3B,-1.8419404,36.7892723,Kajiado,Success,
CN-40350,015768ULANDA MISSION HEALTH CENTRE,MIGORI,FAITH BASED ORGANIZATION (FBO),LEVEL 3A,-1.2245645,34.4785521,Isebania Mission Health Centre,Success,
CN-40694,001542A.I.C KAPSOWAR MISSION HOSPITAL,ELGEYO-MARAKWET,FAITH BASED ORGANIZATION (FBO),LEVEL 5,0.9820537,35.5565711,"Kapsowar, Elgeyo-Marakwet",Success,
CN-40972,018517METHODIST TREATMENT AND REHABILITATION CENTRE,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-41201,003022MARIIRA CATHOLIC DISPENSARY,MURANGA,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-41581,000456ST. THERESA MACHAKA VILLAGE CATHOLIC DISPENSARY,MERU,FAITH BASED ORGANIZATION (FBO),LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-41644,001889ST. THERESA MISSION DISPENSARY - CHONYI,KILIFI,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-3.7754755,39.7086358,"Chonyi, Kilifi",Success,
CN-42051,008157KANGUNDO MEDICAL CENTRE,MACHAKOS,FAITH BASED ORGANIZATION (FBO),LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
